,assay_chembl_id,molecule_chembl_id,standard_value,pIC50,canonical_smiles
2069,CHEMBL1071045,CHEMBL589826,32.6,7.486782399932061,C=CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
2070,CHEMBL1071045,CHEMBL590559,4.45,8.351639989019068,C=C=CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O
2071,CHEMBL1071045,CHEMBL590558,32.7,7.485452247339714,C#CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
2072,CHEMBL1071045,CHEMBL591040,65.5,7.183758700008217,C=C=CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O
2073,CHEMBL1071045,CHEMBL591039,87.1,7.059981844992337,C#CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
2074,CHEMBL1071045,CHEMBL591038,3.16,8.500312917381596,C=C=CCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O
2075,CHEMBL1071045,CHEMBL592216,2.53,8.596879478824182,C#CCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
2076,CHEMBL1071045,CHEMBL592215,28.5,7.54515513999149,C=C=CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O
2077,CHEMBL1071045,CHEMBL592713,17.7,7.752026733638194,C#CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC
2078,CHEMBL1071045,CHEMBL597950,23.8,7.623423042943488,C=C=CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O
2079,CHEMBL1071045,CHEMBL597949,14.8,7.8297382846050425,C#CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
2080,CHEMBL1071045,CHEMBL609321,16.9,7.772113295386326,C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O
2081,CHEMBL1071045,CHEMBL597948,25.9,7.586700235918748,C#CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC
2082,CHEMBL1064820,CHEMBL592457,90.0,7.045757490560675,O=C1CSC(N/N=C/c2cc(Br)ccc2O)=N1
2083,CHEMBL1064820,CHEMBL592480,560.0,6.251811972993799,O=C1CSC(N/N=C/c2cc(Cl)ccc2O)=N1
2084,CHEMBL1064820,CHEMBL602328,970.0,6.013228265733755,O=C1CSC(N/N=C/c2cc(F)ccc2O)=N1
2085,CHEMBL1064820,CHEMBL590875,1240.0,5.906578314837765,O=C1CSC(N/N=C/c2cc(Br)cc(Br)c2O)=N1
2086,CHEMBL1064820,CHEMBL592481,1460.0,5.835647144215563,O=C1CSC(N/N=C/c2cc(Cl)cc(Cl)c2O)=N1
2087,CHEMBL1064820,CHEMBL591910,1720.0,5.764471553092451,O=C1CSC(N/N=C/c2ccc(Br)cc2)=N1
2088,CHEMBL1064820,CHEMBL589823,1940.0,5.7121982700697735,O=C1CSC(N/N=C/c2ccc(Cl)cc2)=N1
2089,CHEMBL1064820,CHEMBL589822,2180.0,5.661543506395395,O=C1CSC(N/N=C/c2ccc(F)cc2)=N1
2090,CHEMBL1064820,CHEMBL592707,3260.0,5.486782399932061,Cc1ccc(/C=N/NC2=NC(=O)CS2)cc1
2091,CHEMBL1064820,CHEMBL590876,4710.0,5.326979092871103,O=C1CSC(N/N=C/c2ccc(O)cc2)=N1
2092,CHEMBL1064820,CHEMBL592708,5780.0,5.2380721615794705,COc1ccc(/C=N/NC2=NC(=O)CS2)cc1
2093,CHEMBL1064820,CHEMBL604671,6820.0,5.166215625343521,O=C1CSC(N/N=C/c2ccc([N+](=O)[O-])cc2)=N1
2094,CHEMBL1064820,CHEMBL590524,7460.0,5.127261172527331,O=C1CSC(N/N=C/c2cccc(Br)c2)=N1
2095,CHEMBL1064820,CHEMBL592139,10780.0,4.96738123914928,O=C1CSC(N/N=C/c2cccc(Cl)c2)=N1
2096,CHEMBL1064820,CHEMBL590877,13530.0,4.868702203402377,O=C1CSC(N/N=C/c2cccc(F)c2)=N1
2097,CHEMBL1064820,CHEMBL591051,19320.0,4.713992877920526,O=C1CSC(N/N=C/c2cccc(O)c2)=N1
2098,CHEMBL1064820,CHEMBL590568,23490.0,4.629116983222394,Cc1cccc(/C=N/NC2=NC(=O)CS2)c1
2099,CHEMBL1064820,CHEMBL591050,26610.0,4.574955125448611,O=C1CSC(N/N=C/c2cccc([N+](=O)[O-])c2)=N1
2100,CHEMBL1064820,CHEMBL592240,27000.0,4.568636235841013,O=C1CSC(NN=C2CCCCCCC2)=N1
2101,CHEMBL1064820,CHEMBL592141,31250.0,4.505149978319906,COc1cccc(/C=N/NC2=NC(=O)CS2)c1
2102,CHEMBL1064820,CHEMBL589165,36000.0,4.443697499232712,O=C1CSC(NN=C2CCCCCC2)=N1
2103,CHEMBL1064820,CHEMBL591053,41000.0,4.3872161432802645,O=C1CSC(NN=C2CCCCC2)=N1
2104,CHEMBL1064829,CHEMBL591706,32120.0,4.493224463393356,CCCCN(Cc1cccc(Cl)c1O)C(=O)Nc1ccccc1
2105,CHEMBL1064829,CHEMBL589068,9260.0,5.033389013318065,Cc1cc(C)c(O)c(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1
2106,CHEMBL1064829,CHEMBL601828,1120.0,5.950781977329818,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cc(Br)cc(Br)c1O
2107,CHEMBL1064829,CHEMBL590526,1860.0,5.730487055782084,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cc(Cl)cc(Cl)c1O
2108,CHEMBL1064829,CHEMBL590525,7510.0,5.124360062995832,Cc1cccc(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1O
2109,CHEMBL1064829,CHEMBL590714,1070.0,5.97061622231479,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cccc(Br)c1O
2110,CHEMBL1064829,CHEMBL592211,960.0,6.017728766960431,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cccc(Cl)c1O
2111,CHEMBL1064829,CHEMBL592210,27350.0,4.56304266933055,Cc1cc(C)c(O)c(CN(Cc2ccc(F)cc2)C(=O)Nc2ccccc2)c1
2112,CHEMBL1064829,CHEMBL603186,4680.0,5.329754146925876,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cc(Br)cc(Br)c1O
2113,CHEMBL1064829,CHEMBL589809,4150.0,5.3819519032879075,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cc(Cl)cc(Cl)c1O
2114,CHEMBL1064829,CHEMBL600048,21710.0,4.66334017654558,Cc1cccc(CN(Cc2ccc(F)cc2)C(=O)Nc2ccccc2)c1O
2115,CHEMBL1064829,CHEMBL592427,2240.0,5.649751981665837,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Br)c1O
2116,CHEMBL1064829,CHEMBL592426,1980.0,5.703334809738469,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Cl)c1O
2117,CHEMBL1064829,CHEMBL590962,36880.0,4.433209087618408,CCCCN(Cc1cccc(Br)c1O)C(=O)Nc1ccccc1
2118,CHEMBL1064829,CHEMBL589560,670.0,6.173925197299173,Oc1c(Cl)cccc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1
2119,CHEMBL1064829,CHEMBL589561,980.0,6.008773924307505,Oc1c(Br)cccc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1
2120,CHEMBL1064829,CHEMBL589801,8540.0,5.068542129310995,Cc1cccc(CN(Cc2ccc(F)cc2)C(=S)Nc2ccccc2)c1O
2121,CHEMBL1064829,CHEMBL592200,1340.0,5.872895201635193,Oc1c(Cl)cc(Cl)cc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1
2122,CHEMBL1064829,CHEMBL592201,1760.0,5.7544873321858505,Oc1c(Br)cc(Br)cc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1
2123,CHEMBL1064829,CHEMBL592224,19410.0,4.711974464611637,Cc1cc(C)c(O)c(CN(Cc2ccc(F)cc2)C(=S)Nc2ccccc2)c1
2124,CHEMBL1064829,CHEMBL592466,80.0,7.096910013008056,Oc1ccc(CN(Cc2cccc(Cl)c2O)C(=S)Nc2ccccc2)cc1
2125,CHEMBL1064829,CHEMBL604042,120.0,6.920818753952375,Oc1ccc(CN(Cc2cccc(Br)c2O)C(=S)Nc2ccccc2)cc1
2126,CHEMBL1064829,CHEMBL604785,3460.0,5.460923901207224,Cc1cccc(CN(Cc2ccc(O)cc2)C(=S)Nc2ccccc2)c1O
2127,CHEMBL1064829,CHEMBL591288,560.0,6.251811972993799,Oc1ccc(CN(Cc2cc(Cl)cc(Cl)c2O)C(=S)Nc2ccccc2)cc1
2128,CHEMBL1064829,CHEMBL592004,870.0,6.060480747381382,Oc1ccc(CN(Cc2cc(Br)cc(Br)c2O)C(=S)Nc2ccccc2)cc1
2129,CHEMBL1064829,CHEMBL592247,5830.0,5.2343314452409855,Cc1cc(C)c(O)c(CN(Cc2ccc(O)cc2)C(=S)Nc2ccccc2)c1
2130,CHEMBL1064829,CHEMBL589413,18120.0,4.741841806659206,CCCCN(Cc1cccc(Cl)c1O)C(=S)Nc1ccccc1
2131,CHEMBL1064829,CHEMBL606027,22040.0,4.656788409820252,CCCCN(Cc1cccc(Br)c1O)C(=S)Nc1ccccc1
2132,CHEMBL1064829,CHEMBL591437,43210.0,4.3644157336887694,CCCCN(Cc1cccc(C)c1O)C(=S)Nc1ccccc1
2133,CHEMBL1064829,CHEMBL591440,24650.0,4.6081830763867515,CCCCN(Cc1cc(Cl)cc(Cl)c1O)C(=S)Nc1ccccc1
2134,CHEMBL1064829,CHEMBL589590,31940.0,4.495665088197536,CCCCN(Cc1cc(Br)cc(Br)c1O)C(=S)Nc1ccccc1
2135,CHEMBL1111474,CHEMBL2374457,58.0,7.236572006437063,COCCCN1CCC([C@H]2CC[C@H](n3nc(-c4ccc5nc(Cc6ccccc6Cl)[nH]c5c4)c4c(N)ncnc43)CC2)CC1
2136,CHEMBL1111474,CHEMBL2374458,58.0,7.236572006437063,COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](C5CCN(C)CC5)CC4)c4ncnc(N)c34)cc2[nH]1
2137,CHEMBL1103281,CHEMBL1087054,93500.0,4.029188389127482,CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccc(O)cc2O)NC(SCc2ccccc2)=N1
2138,CHEMBL1103281,CHEMBL1087055,55600.0,4.2549252084179425,CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(SCc2ccccc2)=N1
2139,CHEMBL1103281,CHEMBL1088348,23500.0,4.628932137728263,CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccc(O)cc2O)NC(NCc2ccccc2)=N1
2140,CHEMBL1103281,CHEMBL1084117,60900.0,4.215382707367125,CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccc(O)cc2O)NC(Nc2ccc([N+](=O)[O-])cc2Cl)=N1
2141,CHEMBL1103281,CHEMBL1077068,88300.0,4.054039296422431,CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)=N1
2142,CHEMBL1103281,CHEMBL1077069,79800.0,4.09799710864927,CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(Nc2ccc(S(=O)(=O)Nc3nc(C)cc(C)n3)cc2)=N1
2143,CHEMBL1103281,CHEMBL1077095,47900.0,4.319664486585436,CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN)=N1
2144,CHEMBL1103281,CHEMBL1077107,99300.0,4.0030507515046185,CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN2C(=O)/C(=C\c3ccco3)SC2=S)=N1
2145,CHEMBL1103281,CHEMBL1077085,80600.0,4.09366495819491,CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN2C(=O)/C(=C\c3cccs3)SC2=S)=N1
2146,CHEMBL1109425,CHEMBL1081198,50000.0,4.301029995663981,O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1cccc(C(F)(F)F)c1
2147,CHEMBL1116652,CHEMBL1087368,1160.0,5.935542010773082,CCN(CC)CCNC(=O)c1[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1C
2148,CHEMBL1116652,CHEMBL1081849,980.0,6.008773924307505,Cc1c(C(=O)NCCCN2CCN(C)CC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12
2149,CHEMBL1116652,CHEMBL1082012,257.0,6.590066876668706,Cc1c(C(=O)NCCN2CCN(C)CC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12
2150,CHEMBL1116652,CHEMBL1080506,12650.0,4.897909474488163,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12
2151,CHEMBL1116652,CHEMBL1080812,867.0,6.06198090252379,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12
2152,CHEMBL1116652,CHEMBL1080990,1210.0,5.91721462968355,CCOC(=O)c1[nH]c(C)c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12
2153,CHEMBL1116652,CHEMBL1080271,77220.0,4.1122702027119695,CCN(CC)CCNC(=O)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1
2154,CHEMBL1116652,CHEMBL1080272,15140.0,4.8198741248359465,O=C(NCCN1CCCC1)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1
2155,CHEMBL1116652,CHEMBL1079742,420.0,6.376750709602099,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl
2156,CHEMBL1113143,CHEMBL1080815,2700.0,5.568636235841013,Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1
2157,CHEMBL1108837,CHEMBL1091613,240.0,6.619788758288394,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccncc2)c1)c1ccccc1Cl
2158,CHEMBL1108837,CHEMBL1093815,83.0,7.080921907623926,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1Cl
2159,CHEMBL1108837,CHEMBL1093234,55.0,7.259637310505756,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1
2160,CHEMBL1108837,CHEMBL1093235,230.0,6.638272163982407,O=[N+]([O-])c1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1
2161,CHEMBL1108837,CHEMBL1090350,7.9,8.102372908709558,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1ccccc1
2162,CHEMBL1108837,CHEMBL1090351,1.9,8.721246399047171,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1c(F)cccc1F
2163,CHEMBL1108837,CHEMBL1090352,870.0,6.060480747381382,O=C(CC1CCCCC1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1
2164,CHEMBL1108837,CHEMBL1090353,660.0,6.180456064458132,O=C(CC1CCCC1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1
2165,CHEMBL1108837,CHEMBL1090354,100.0,7.0,O=C(Nc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1
2166,CHEMBL1108837,CHEMBL1090355,190.0,6.721246399047171,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)Oc1ccccc1
2167,CHEMBL1108837,CHEMBL1090356,63.0,7.200659450546418,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1
2168,CHEMBL1108837,CHEMBL1088931,6.2,8.207608310501746,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1)c1c(F)cccc1F
2169,CHEMBL1108837,CHEMBL1090357,0.78,9.10790539730952,CN(C)CCc1ccc(Nc2nccc(-c3c(-c4cccc(NC(=O)c5c(F)cccc5F)c4)nc4sccn34)n2)cc1
2170,CHEMBL1108837,CHEMBL1090358,0.96,9.017728766960431,CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)c6c(F)cccc6F)c5)nc5sccn45)n3)cc2)CC1
2171,CHEMBL1108837,CHEMBL1090359,2.3,8.638272163982407,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1)c1c(F)cccc1F
2172,CHEMBL1108837,CHEMBL1090360,56.0,7.251811972993799,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1
2173,CHEMBL1108837,CHEMBL1090361,57.0,7.2441251443275085,CN1CCc2cc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)ccc2C1
2174,CHEMBL1108837,CHEMBL1090362,16.0,7.795880017344075,CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)cc2)CC1
2175,CHEMBL1108837,CHEMBL1090363,24.0,7.619788758288394,CN(C)CCc1cccc(Nc2nccc(-c3c(-c4cccc(NC(=O)Cc5ccccc5)c4)nc4sccn34)n2)c1
2176,CHEMBL1108837,CHEMBL1090364,6.4,8.193820026016112,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1
2177,CHEMBL1115349,CHEMBL1093099,15070.0,4.821886747685368,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccccc3)c12
2178,CHEMBL1115349,CHEMBL1093100,10410.0,4.982549270489463,Cc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1
2179,CHEMBL1105218,CHEMBL1092250,1500.0,5.823908740944319,C#Cc1cccc(Nc2ccnc3cc(OC)c(OC)cc23)c1
2180,CHEMBL1105218,CHEMBL1089203,1500.0,5.823908740944319,C#Cc1cccc(Nc2ccnc3cc(OCCOC)c(OCCOC)cc23)c1
2181,CHEMBL1105218,CHEMBL1088901,190.0,6.721246399047171,CN(C)CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
2182,CHEMBL1105218,CHEMBL1089524,130.0,6.886056647693163,CN(C)CCCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1
2183,CHEMBL1105218,CHEMBL1092382,520.0,6.2839966563652006,CCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1
2184,CHEMBL1105218,CHEMBL1090840,3.2,8.494850021680094,C=CC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1
2185,CHEMBL1117422,CHEMBL1088240,3300.0,5.481486060122113,COc1cc(Nc2c(C#N)cnc3cc(/C=C/CCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
2186,CHEMBL1105615,CHEMBL1098119,1630.0,5.787812395596042,Cl.NCCc1cn(CCCCCc2ccccc2)c2ccc(OCCc3ccc(O)cc3)cc12
2187,CHEMBL1105615,CHEMBL1098120,1010.0,5.995678626217358,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccc2)C1
2188,CHEMBL1105615,CHEMBL1098121,4400.0,5.356547323513812,COc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1.Cl
2189,CHEMBL1105615,CHEMBL1094194,1920.0,5.716698771296451,CSc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1.Cl
2190,CHEMBL1105615,CHEMBL1094195,1110.0,5.954677021213342,Cl.NCCc1cn(Cc2ccc(-c3cccc(C(F)(F)F)c3)cc2)c2ccc(OCCc3ccc(O)cc3)cc12
2191,CHEMBL1105615,CHEMBL1094196,1250.0,5.903089986991944,COc1ccc(-c2ccc(Cn3cc(CCN)c4cc(OCCc5ccc(O)cc5)ccc43)cc2)cc1.Cl
2192,CHEMBL1105615,CHEMBL1095154,1300.0,5.886056647693163,Cl.NCCc1cn(Cc2ccc(-c3ccccc3)cc2)c2ccc(OCCc3ccc(O)cc3)cc12
2193,CHEMBL1105615,CHEMBL1095957,2070.0,5.684029654543083,Cl.NCCc1c[nH]c2ccc(OCCc3ccc(O)cc3)cc12
2194,CHEMBL1105615,CHEMBL1094835,2450.0,5.610833915635467,COc1ccc(CCOc2ccc3c(c2)c(CCN)cn3CCCCCc2ccc(SC)cc2)cc1.Cl
2195,CHEMBL1105615,CHEMBL3216254,1910.0,5.718966632752273,CN(C)c1ccc(CCCCCn2c3c(c4cc(OCCc5ccc(O)cc5)ccc42)CC(N)CC3)cc1.Cl.Cl
2196,CHEMBL1105615,CHEMBL1094492,1370.0,5.863279432843593,COc1ccc(CCCCCn2c3c(c4cc(OCCc5ccc(O)cc5)ccc42)CC(N)CC3)cc1.Cl
2197,CHEMBL1105615,CHEMBL1094825,2750.0,5.560667306169737,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccc(C(F)(F)F)cc2)C1
2198,CHEMBL1105615,CHEMBL3216699,2280.0,5.642065152999546,Cl.Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccn2)C1
2199,CHEMBL1105615,CHEMBL1097189,2500.0,5.6020599913279625,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCc2ccccc2)C1
2200,CHEMBL1105615,CHEMBL1097190,15120.0,4.820448208834812,Cl.NC1CCc2[nH]c3ccc(OCCc4ccc(O)cc4)cc3c2C1
2201,CHEMBL1115598,CHEMBL483108,22800.0,4.642065152999546,Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1
2202,CHEMBL1115598,CHEMBL1097368,56100.0,4.251037138743839,c1ccc(CCc2cc3c(Nc4ccc5[nH]ccc5c4)ncnc3[nH]2)cc1
2203,CHEMBL1112818,CHEMBL1095761,200.0,6.698970004336019,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1
2204,CHEMBL1112818,CHEMBL1095130,2500.0,5.6020599913279625,Nc1nc(Nc2ccc(Cl)cc2F)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1
2205,CHEMBL1112818,CHEMBL1095131,161600.0,3.791558643561433,Nc1nc(Nc2cccc(F)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1
2206,CHEMBL1112818,CHEMBL1095445,27200.0,4.565431095965801,Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1
2207,CHEMBL1112818,CHEMBL1094475,55200.0,4.2580609222708015,C#Cc1cccc(Nc2nc(N)nc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1
2208,CHEMBL1112818,CHEMBL1094808,91700.0,4.037630664329979,Nc1nc(Nc2ccc(C(F)(F)F)c(F)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1
2209,CHEMBL1112818,CHEMBL1095463,45600.0,4.341035157335565,CC(C)c1ccc(Nc2nc(N)nc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)cc1
2210,CHEMBL1112818,CHEMBL1095776,96400.0,4.015922966097169,CC(C)c1ccccc1Nc1nc(N)nc2[nH]c(Cc3ccc(Cl)cc3Cl)cc12
2211,CHEMBL1112818,CHEMBL535,172100.0,3.7642191296724397,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
2212,CHEMBL1112818,CHEMBL1095464,9100.0,5.040958607678906,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2[nH]1
2213,CHEMBL1112818,CHEMBL1095465,12600.0,4.899629454882437,COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1
2214,CHEMBL1112818,CHEMBL1094784,33100.0,4.480172006224281,FC(F)(F)c1cccc(Nc2ncnc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1
2215,CHEMBL1174225,CHEMBL1171792,85.0,7.070581074285707,Cc1ccc(Br)c2c(C#N)cc(C(=O)C3CC3)n12
2216,CHEMBL1177355,CHEMBL1172957,10000.0,5.0,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1
2217,CHEMBL1177399,CHEMBL1173324,13370.0,4.873868592738016,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1F
2218,CHEMBL1177399,CHEMBL1173191,10640.0,4.9730583720409705,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc([N+](=O)[O-])cc1
2219,CHEMBL1177399,CHEMBL1173192,11270.0,4.948076083953893,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(O)cc1
2220,CHEMBL1177399,CHEMBL1173193,8090.0,5.092051478387727,COc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1
2221,CHEMBL1177399,CHEMBL1173262,9830.0,5.007446482167865,Cc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1
2222,CHEMBL1177399,CHEMBL1172855,10060.0,4.997402019280091,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Br)cc1
2223,CHEMBL1177399,CHEMBL1169870,8150.0,5.088842391260023,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Cl)cc1
2224,CHEMBL1177399,CHEMBL1172823,8920.0,5.049635145623877,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(F)cc1
2225,CHEMBL1177399,CHEMBL1173601,6430.0,5.191789027075778,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Br
2226,CHEMBL1177399,CHEMBL1173602,7280.0,5.137868620686962,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl
2227,CHEMBL1177399,CHEMBL1173665,6560.0,5.1830961606243395,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1F
2228,CHEMBL1177399,CHEMBL1173666,7780.0,5.1090204030103115,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc([N+](=O)[O-])cc1
2229,CHEMBL1177399,CHEMBL1173667,5270.0,5.278189384787454,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(O)cc1
2230,CHEMBL1177399,CHEMBL1172915,5740.0,5.241088107602026,COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1
2231,CHEMBL1177399,CHEMBL1172916,7380.0,5.131943638176958,Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1
